fecha,tipo_fondo,afp,valor_cuota,archivo_origen
2016-03-03,1,Integra,20.1621817,FP-1359-ma2016.XLS
2016-03-03,1,Prima,20.4465172,FP-1359-ma2016.XLS
2016-03-03,1,Profuturo,19.5617429,FP-1359-ma2016.XLS
2016-03-04,1,Habitat,12.3294604,FP-1359-ma2016.XLS
2016-03-04,1,Integra,20.196026,FP-1359-ma2016.XLS
2016-03-04,1,Prima,20.4907418,FP-1359-ma2016.XLS
2016-03-04,1,Profuturo,19.5811284,FP-1359-ma2016.XLS
2016-03-07,1,Habitat,12.3350938,FP-1359-ma2016.XLS
2016-03-07,1,Integra,20.2060198,FP-1359-ma2016.XLS
2016-03-07,1,Prima,20.4973558,FP-1359-ma2016.XLS
2016-03-07,1,Profuturo,19.5858785,FP-1359-ma2016.XLS
2016-03-08,1,Habitat,12.3596186,FP-1359-ma2016.XLS
2016-03-08,1,Integra,20.2341437,FP-1359-ma2016.XLS
2016-03-08,1,Prima,20.5328626,FP-1359-ma2016.XLS
2016-03-08,1,Profuturo,19.6109366,FP-1359-ma2016.XLS
2016-03-09,1,Habitat,12.3186619,FP-1359-ma2016.XLS
2016-03-09,1,Integra,20.179943,FP-1359-ma2016.XLS
2016-03-09,1,Prima,20.5030697,FP-1359-ma2016.XLS
2016-03-09,1,Profuturo,19.5563212,FP-1359-ma2016.XLS
2016-03-10,1,Habitat,12.3010809,FP-1359-ma2016.XLS
2016-03-10,1,Integra,20.1543068,FP-1359-ma2016.XLS
2016-03-10,1,Prima,20.4853606,FP-1359-ma2016.XLS
2016-03-10,1,Profuturo,19.521009,FP-1359-ma2016.XLS
2016-03-11,1,Habitat,12.2165431,FP-1359-ma2016.XLS
2016-03-11,1,Integra,19.9888285,FP-1359-ma2016.XLS
2016-03-11,1,Prima,20.3696434,FP-1359-ma2016.XLS
2016-03-11,1,Profuturo,19.3566949,FP-1359-ma2016.XLS
2016-03-14,1,Habitat,12.17069,FP-1359-ma2016.XLS
2016-03-14,1,Integra,19.9057036,FP-1359-ma2016.XLS
2016-03-14,1,Prima,20.2986726,FP-1359-ma2016.XLS
2016-03-14,1,Profuturo,19.26676,FP-1359-ma2016.XLS
2016-03-15,1,Habitat,12.2075846,FP-1359-ma2016.XLS
2016-03-15,1,Integra,19.9689035,FP-1359-ma2016.XLS
2016-03-15,1,Prima,20.3585402,FP-1359-ma2016.XLS
2016-03-15,1,Profuturo,19.3255235,FP-1359-ma2016.XLS
2016-03-16,1,Habitat,12.2685432,FP-1359-ma2016.XLS
2016-03-16,1,Integra,20.0750081,FP-1359-ma2016.XLS
2016-03-16,1,Prima,20.4660014,FP-1359-ma2016.XLS
2016-03-16,1,Profuturo,19.4455293,FP-1359-ma2016.XLS
2016-03-17,1,Habitat,12.3194165,FP-1359-ma2016.XLS
2016-03-17,1,Integra,20.1299913,FP-1359-ma2016.XLS
2016-03-17,1,Prima,20.5323789,FP-1359-ma2016.XLS
2016-03-17,1,Profuturo,19.5106181,FP-1359-ma2016.XLS
2016-03-18,1,Habitat,12.364348,FP-1359-ma2016.XLS
2016-03-18,1,Integra,20.2049713,FP-1359-ma2016.XLS
2016-03-18,1,Prima,20.6291234,FP-1359-ma2016.XLS
2016-03-18,1,Profuturo,19.5823017,FP-1359-ma2016.XLS
2016-03-21,1,Habitat,12.4080365,FP-1359-ma2016.XLS
2016-03-21,1,Integra,20.3019603,FP-1359-ma2016.XLS
2016-03-21,1,Prima,20.7336637,FP-1359-ma2016.XLS
2016-03-21,1,Profuturo,19.6855646,FP-1359-ma2016.XLS
2016-03-22,1,Habitat,12.414374,FP-1359-ma2016.XLS
2016-03-22,1,Integra,20.2917548,FP-1359-ma2016.XLS
2016-03-22,1,Prima,20.7329213,FP-1359-ma2016.XLS
2016-03-22,1,Profuturo,19.6721861,FP-1359-ma2016.XLS
2016-03-23,1,Habitat,12.3546517,FP-1359-ma2016.XLS
2016-03-23,1,Integra,20.1777946,FP-1359-ma2016.XLS
2016-03-23,1,Prima,20.609832,FP-1359-ma2016.XLS
2016-03-23,1,Profuturo,19.5515393,FP-1359-ma2016.XLS
2016-03-24,1,Habitat,12.341841,FP-1359-ma2016.XLS
2016-03-24,1,Integra,20.1600882,FP-1359-ma2016.XLS
2016-03-24,1,Prima,20.5937382,FP-1359-ma2016.XLS
2016-03-24,1,Profuturo,19.5441427,FP-1359-ma2016.XLS
2016-03-25,1,Habitat,12.3428175,FP-1359-ma2016.XLS
2016-03-25,1,Integra,20.16341,FP-1359-ma2016.XLS
2016-03-25,1,Prima,20.5970163,FP-1359-ma2016.XLS
2016-03-25,1,Profuturo,19.5485031,FP-1359-ma2016.XLS
2016-03-28,1,Habitat,12.3288784,FP-1359-ma2016.XLS
2016-03-28,1,Integra,20.1344802,FP-1359-ma2016.XLS
2016-03-28,1,Prima,20.5745383,FP-1359-ma2016.XLS
2016-03-28,1,Profuturo,19.5201898,FP-1359-ma2016.XLS
2016-03-29,1,Habitat,12.3672261,FP-1359-ma2016.XLS
2016-03-29,1,Integra,20.1939948,FP-1359-ma2016.XLS
2016-03-29,1,Prima,20.6308303,FP-1359-ma2016.XLS
2016-03-29,1,Profuturo,19.5775953,FP-1359-ma2016.XLS
2016-03-30,1,Habitat,12.3794145,FP-1359-ma2016.XLS
2016-03-30,1,Integra,20.2010981,FP-1359-ma2016.XLS
2016-03-30,1,Prima,20.6472245,FP-1359-ma2016.XLS
2016-03-30,1,Profuturo,19.5864155,FP-1359-ma2016.XLS
2016-03-31,1,Habitat,12.2991828,FP-1359-ma2016.XLS
2016-03-31,1,Integra,20.0249032,FP-1359-ma2016.XLS
2016-03-31,1,Prima,20.4811025,FP-1359-ma2016.XLS
2016-03-31,1,Profuturo,19.4108815,FP-1359-ma2016.XLS
2016-03-01,2,Habitat,12.2603464,FP-1359-ma2016.XLS
2016-03-01,2,Integra,142.1721168,FP-1359-ma2016.XLS
2016-03-01,2,Prima,26.5399514,FP-1359-ma2016.XLS
2016-03-01,2,Profuturo,136.0417855,FP-1359-ma2016.XLS
2016-03-02,2,Habitat,12.2619846,FP-1359-ma2016.XLS
2016-03-02,2,Integra,142.1713081,FP-1359-ma2016.XLS
2016-03-02,2,Prima,26.578116,FP-1359-ma2016.XLS
2016-03-02,2,Profuturo,135.9116103,FP-1359-ma2016.XLS
2016-03-03,2,Habitat,12.2272263,FP-1359-ma2016.XLS
2016-03-03,2,Integra,141.8335087,FP-1359-ma2016.XLS
2016-03-03,2,Prima,26.542542,FP-1359-ma2016.XLS
2016-03-03,2,Profuturo,135.558067,FP-1359-ma2016.XLS
2016-03-04,2,Habitat,12.2549683,FP-1359-ma2016.XLS
2016-03-04,2,Integra,142.2837098,FP-1359-ma2016.XLS
2016-03-04,2,Prima,26.6348982,FP-1359-ma2016.XLS
2016-03-04,2,Profuturo,135.82895,FP-1359-ma2016.XLS
2016-03-07,2,Habitat,12.2603595,FP-1359-ma2016.XLS
2016-03-07,2,Integra,142.3106956,FP-1359-ma2016.XLS
2016-03-07,2,Prima,26.6392463,FP-1359-ma2016.XLS
2016-03-07,2,Profuturo,135.8482884,FP-1359-ma2016.XLS
2016-03-08,2,Habitat,12.2634322,FP-1359-ma2016.XLS
2016-03-08,2,Integra,142.1869401,FP-1359-ma2016.XLS
2016-03-08,2,Prima,26.6157634,FP-1359-ma2016.XLS
2016-03-08,2,Profuturo,135.6403326,FP-1359-ma2016.XLS
2016-03-09,2,Habitat,12.2165035,FP-1359-ma2016.XLS
2016-03-09,2,Integra,141.9148548,FP-1359-ma2016.XLS
2016-03-09,2,Prima,26.5735001,FP-1359-ma2016.XLS
2016-03-09,2,Profuturo,135.4299488,FP-1359-ma2016.XLS
2016-03-10,2,Habitat,12.1845022,FP-1359-ma2016.XLS
2016-03-10,2,Integra,141.6672753,FP-1359-ma2016.XLS
2016-03-10,2,Prima,26.5482675,FP-1359-ma2016.XLS
2016-03-10,2,Profuturo,135.1362012,FP-1359-ma2016.XLS
2016-03-11,2,Habitat,12.1170099,FP-1359-ma2016.XLS
2016-03-11,2,Integra,141.1555224,FP-1359-ma2016.XLS
2016-03-11,2,Prima,26.4508645,FP-1359-ma2016.XLS
2016-03-11,2,Profuturo,134.4285831,FP-1359-ma2016.XLS
2016-03-14,2,Habitat,12.0817591,FP-1359-ma2016.XLS
2016-03-14,2,Integra,140.5684089,FP-1359-ma2016.XLS
2016-03-14,2,Prima,26.3628538,FP-1359-ma2016.XLS
2016-03-14,2,Profuturo,133.8206567,FP-1359-ma2016.XLS
2016-03-15,2,Habitat,12.112838,FP-1359-ma2016.XLS
2016-03-15,2,Integra,140.7850769,FP-1359-ma2016.XLS
2016-03-15,2,Prima,26.4232826,FP-1359-ma2016.XLS
2016-03-15,2,Profuturo,134.1826247,FP-1359-ma2016.XLS
2016-03-16,2,Habitat,12.1868587,FP-1359-ma2016.XLS
2016-03-16,2,Integra,141.8232278,FP-1359-ma2016.XLS
2016-03-16,2,Prima,26.607732,FP-1359-ma2016.XLS
2016-03-16,2,Profuturo,135.2732191,FP-1359-ma2016.XLS
2016-03-17,2,Habitat,12.2327156,FP-1359-ma2016.XLS
2016-03-17,2,Integra,142.3577669,FP-1359-ma2016.XLS
2016-03-17,2,Prima,26.7116879,FP-1359-ma2016.XLS
2016-03-17,2,Profuturo,135.8871264,FP-1359-ma2016.XLS
2016-03-18,2,Habitat,12.3084177,FP-1359-ma2016.XLS
2016-03-18,2,Integra,143.2930398,FP-1359-ma2016.XLS
2016-03-18,2,Prima,26.9149845,FP-1359-ma2016.XLS
2016-03-18,2,Profuturo,136.6880136,FP-1359-ma2016.XLS
2016-03-21,2,Habitat,12.3885218,FP-1359-ma2016.XLS
2016-03-21,2,Integra,144.2583228,FP-1359-ma2016.XLS
2016-03-21,2,Prima,27.1133672,FP-1359-ma2016.XLS
2016-03-21,2,Profuturo,137.5987972,FP-1359-ma2016.XLS
2016-03-22,2,Habitat,12.3985306,FP-1359-ma2016.XLS
2016-03-22,2,Integra,144.2022683,FP-1359-ma2016.XLS
2016-03-22,2,Prima,27.1073405,FP-1359-ma2016.XLS
2016-03-22,2,Profuturo,137.4847795,FP-1359-ma2016.XLS
2016-03-23,2,Habitat,12.3125302,FP-1359-ma2016.XLS
2016-03-23,2,Integra,143.0670545,FP-1359-ma2016.XLS
2016-03-23,2,Prima,26.8913078,FP-1359-ma2016.XLS
2016-03-23,2,Profuturo,136.420256,FP-1359-ma2016.XLS
2016-03-24,2,Habitat,12.2882607,FP-1359-ma2016.XLS
2016-03-24,2,Integra,142.8035741,FP-1359-ma2016.XLS
2016-03-24,2,Prima,26.8470399,FP-1359-ma2016.XLS
2016-03-24,2,Profuturo,136.294518,FP-1359-ma2016.XLS
2016-03-25,2,Habitat,12.2890637,FP-1359-ma2016.XLS
2016-03-25,2,Integra,142.8256784,FP-1359-ma2016.XLS
2016-03-25,2,Prima,26.8482737,FP-1359-ma2016.XLS
2016-03-25,2,Profuturo,136.314331,FP-1359-ma2016.XLS
2016-03-28,2,Habitat,12.2682203,FP-1359-ma2016.XLS
2016-03-28,2,Integra,142.648439,FP-1359-ma2016.XLS
2016-03-28,2,Prima,26.81533,FP-1359-ma2016.XLS
2016-03-28,2,Profuturo,136.0720532,FP-1359-ma2016.XLS
2016-03-29,2,Habitat,12.3222536,FP-1359-ma2016.XLS
2016-03-29,2,Integra,143.335811,FP-1359-ma2016.XLS
2016-03-29,2,Prima,26.9344605,FP-1359-ma2016.XLS
2016-03-29,2,Profuturo,136.7535252,FP-1359-ma2016.XLS
2016-03-30,2,Habitat,12.3487915,FP-1359-ma2016.XLS
2016-03-30,2,Integra,143.580593,FP-1359-ma2016.XLS
2016-03-30,2,Prima,27.0094589,FP-1359-ma2016.XLS
2016-03-30,2,Profuturo,136.9458027,FP-1359-ma2016.XLS
2016-03-31,2,Habitat,12.2321146,FP-1359-ma2016.XLS
2016-03-31,2,Integra,142.115971,FP-1359-ma2016.XLS
2016-03-31,2,Prima,26.7223939,FP-1359-ma2016.XLS
2016-03-31,2,Profuturo,135.5555391,FP-1359-ma2016.XLS
2016-03-01,3,Habitat,11.1960319,FP-1359-ma2016.XLS
2016-03-01,3,Integra,32.5035742,FP-1359-ma2016.XLS
2016-03-01,3,Prima,31.0040513,FP-1359-ma2016.XLS
2016-03-01,3,Profuturo,30.0249377,FP-1359-ma2016.XLS
2016-03-02,3,Habitat,11.2246375,FP-1359-ma2016.XLS
2016-03-02,3,Integra,32.530046,FP-1359-ma2016.XLS
2016-03-02,3,Prima,31.0750545,FP-1359-ma2016.XLS
2016-03-02,3,Profuturo,30.0061342,FP-1359-ma2016.XLS
2016-03-03,3,Habitat,11.1917301,FP-1359-ma2016.XLS
2016-03-03,3,Integra,32.4203729,FP-1359-ma2016.XLS
2016-03-03,3,Prima,31.001641,FP-1359-ma2016.XLS
2016-03-03,3,Profuturo,29.8935892,FP-1359-ma2016.XLS
2016-03-04,3,Habitat,11.2294113,FP-1359-ma2016.XLS
2016-03-04,3,Integra,32.567834,FP-1359-ma2016.XLS
2016-03-04,3,Prima,31.1251395,FP-1359-ma2016.XLS
2016-03-04,3,Profuturo,29.9699616,FP-1359-ma2016.XLS
2016-03-07,3,Habitat,11.2356759,FP-1359-ma2016.XLS
2016-03-07,3,Integra,32.5795956,FP-1359-ma2016.XLS
2016-03-07,3,Prima,31.1231241,FP-1359-ma2016.XLS
2016-03-07,3,Profuturo,30.0098497,FP-1359-ma2016.XLS
2016-03-08,3,Habitat,11.2162903,FP-1359-ma2016.XLS
2016-03-08,3,Integra,32.4655922,FP-1359-ma2016.XLS
2016-03-08,3,Prima,31.0600289,FP-1359-ma2016.XLS
2016-03-08,3,Profuturo,29.8955709,FP-1359-ma2016.XLS
2016-03-09,3,Habitat,11.1673672,FP-1359-ma2016.XLS
2016-03-09,3,Integra,32.4030105,FP-1359-ma2016.XLS
2016-03-09,3,Prima,30.9825131,FP-1359-ma2016.XLS
2016-03-09,3,Profuturo,29.8468398,FP-1359-ma2016.XLS
2016-03-10,3,Habitat,11.1289644,FP-1359-ma2016.XLS
2016-03-10,3,Integra,32.3168909,FP-1359-ma2016.XLS
2016-03-10,3,Prima,30.9255627,FP-1359-ma2016.XLS
2016-03-10,3,Profuturo,29.7460403,FP-1359-ma2016.XLS
2016-03-11,3,Habitat,11.06797,FP-1359-ma2016.XLS
2016-03-11,3,Integra,32.2221751,FP-1359-ma2016.XLS
2016-03-11,3,Prima,30.7803764,FP-1359-ma2016.XLS
2016-03-11,3,Profuturo,29.5685386,FP-1359-ma2016.XLS
2016-03-14,3,Habitat,11.0525788,FP-1359-ma2016.XLS
2016-03-14,3,Integra,32.0930506,FP-1359-ma2016.XLS
2016-03-14,3,Prima,30.7110408,FP-1359-ma2016.XLS
2016-03-14,3,Profuturo,29.4509926,FP-1359-ma2016.XLS
2016-03-15,3,Habitat,11.0709238,FP-1359-ma2016.XLS
2016-03-15,3,Integra,32.1264591,FP-1359-ma2016.XLS
2016-03-15,3,Prima,30.7976374,FP-1359-ma2016.XLS
2016-03-15,3,Profuturo,29.5525925,FP-1359-ma2016.XLS
2016-03-16,3,Habitat,11.1471335,FP-1359-ma2016.XLS
2016-03-16,3,Integra,32.4295886,FP-1359-ma2016.XLS
2016-03-16,3,Prima,31.0479766,FP-1359-ma2016.XLS
2016-03-16,3,Profuturo,29.8618932,FP-1359-ma2016.XLS
2016-03-17,3,Habitat,11.1901108,FP-1359-ma2016.XLS
2016-03-17,3,Integra,32.5573799,FP-1359-ma2016.XLS
2016-03-17,3,Prima,31.1423936,FP-1359-ma2016.XLS
2016-03-17,3,Profuturo,30.014431,FP-1359-ma2016.XLS
2016-03-18,3,Habitat,11.3011486,FP-1359-ma2016.XLS
2016-03-18,3,Integra,32.9207586,FP-1359-ma2016.XLS
2016-03-18,3,Prima,31.5309331,FP-1359-ma2016.XLS
2016-03-18,3,Profuturo,30.3227242,FP-1359-ma2016.XLS
2016-03-21,3,Habitat,11.4259047,FP-1359-ma2016.XLS
2016-03-21,3,Integra,33.3190704,FP-1359-ma2016.XLS
2016-03-21,3,Prima,31.9341041,FP-1359-ma2016.XLS
2016-03-21,3,Profuturo,30.6929189,FP-1359-ma2016.XLS
2016-03-22,3,Habitat,11.4330677,FP-1359-ma2016.XLS
2016-03-22,3,Integra,33.3232044,FP-1359-ma2016.XLS
2016-03-22,3,Prima,31.8912662,FP-1359-ma2016.XLS
2016-03-22,3,Profuturo,30.6707802,FP-1359-ma2016.XLS
2016-03-23,3,Habitat,11.3322146,FP-1359-ma2016.XLS
2016-03-23,3,Integra,32.9705721,FP-1359-ma2016.XLS
2016-03-23,3,Prima,31.592014,FP-1359-ma2016.XLS
2016-03-23,3,Profuturo,30.3445655,FP-1359-ma2016.XLS
2016-03-24,3,Habitat,11.2982566,FP-1359-ma2016.XLS
2016-03-24,3,Integra,32.8524655,FP-1359-ma2016.XLS
2016-03-24,3,Prima,31.4770511,FP-1359-ma2016.XLS
2016-03-24,3,Profuturo,30.291318,FP-1359-ma2016.XLS
2016-03-25,3,Habitat,11.2996222,FP-1359-ma2016.XLS
2016-03-25,3,Integra,32.8552211,FP-1359-ma2016.XLS
2016-03-25,3,Prima,31.479956,FP-1359-ma2016.XLS
2016-03-25,3,Profuturo,30.294606,FP-1359-ma2016.XLS
2016-03-28,3,Habitat,11.2728685,FP-1359-ma2016.XLS
2016-03-28,3,Integra,32.7976276,FP-1359-ma2016.XLS
2016-03-28,3,Prima,31.4340645,FP-1359-ma2016.XLS
2016-03-28,3,Profuturo,30.2155454,FP-1359-ma2016.XLS
2016-03-29,3,Habitat,11.3323834,FP-1359-ma2016.XLS
2016-03-29,3,Integra,33.0025802,FP-1359-ma2016.XLS
2016-03-29,3,Prima,31.604291,FP-1359-ma2016.XLS
2016-03-29,3,Profuturo,30.4012414,FP-1359-ma2016.XLS
2016-03-30,3,Habitat,11.3722156,FP-1359-ma2016.XLS
2016-03-30,3,Integra,33.1131918,FP-1359-ma2016.XLS
2016-03-30,3,Prima,31.7152577,FP-1359-ma2016.XLS
2016-03-30,3,Profuturo,30.4861156,FP-1359-ma2016.XLS
2016-03-31,3,Habitat,11.2333696,FP-1359-ma2016.XLS
2016-03-31,3,Integra,32.6211934,FP-1359-ma2016.XLS
2016-03-31,3,Prima,31.2560759,FP-1359-ma2016.XLS
2016-03-31,3,Profuturo,30.0560331,FP-1359-ma2016.XLS
2016-04-01,0,Habitat,10.0,FP-1359-ab2016.XLS
2016-04-01,0,Integra,10.0,FP-1359-ab2016.XLS
2016-04-01,0,Prima,10.0,FP-1359-ab2016.XLS
2016-04-01,0,Profuturo,10.0,FP-1359-ab2016.XLS
2016-04-04,0,Habitat,10.0,FP-1359-ab2016.XLS
2016-04-04,0,Integra,9.9999968,FP-1359-ab2016.XLS
2016-04-04,0,Prima,9.9994041,FP-1359-ab2016.XLS
2016-04-04,0,Profuturo,9.9999985,FP-1359-ab2016.XLS
2016-04-05,0,Habitat,10.0,FP-1359-ab2016.XLS
2016-04-05,0,Integra,10.0015767,FP-1359-ab2016.XLS
2016-04-05,0,Prima,10.000589,FP-1359-ab2016.XLS
2016-04-05,0,Profuturo,10.0016092,FP-1359-ab2016.XLS
2016-04-06,0,Habitat,10.0,FP-1359-ab2016.XLS
2016-04-06,0,Integra,10.0031296,FP-1359-ab2016.XLS
2016-04-06,0,Prima,10.0017592,FP-1359-ab2016.XLS
2016-04-06,0,Profuturo,10.0031282,FP-1359-ab2016.XLS
2016-04-07,0,Habitat,10.0,FP-1359-ab2016.XLS
2016-04-07,0,Integra,10.0045311,FP-1359-ab2016.XLS
2016-04-07,0,Prima,10.0031975,FP-1359-ab2016.XLS
2016-04-07,0,Profuturo,10.0045074,FP-1359-ab2016.XLS
2016-04-08,0,Habitat,10.000112,FP-1359-ab2016.XLS
2016-04-08,0,Integra,10.0058449,FP-1359-ab2016.XLS
2016-04-08,0,Prima,10.0039531,FP-1359-ab2016.XLS
2016-04-08,0,Profuturo,10.0059455,FP-1359-ab2016.XLS
2016-04-11,0,Habitat,10.0035152,FP-1359-ab2016.XLS
2016-04-11,0,Integra,10.0097149,FP-1359-ab2016.XLS
2016-04-11,0,Prima,10.0091531,FP-1359-ab2016.XLS
2016-04-11,0,Profuturo,10.009891,FP-1359-ab2016.XLS
2016-04-12,0,Habitat,10.0047177,FP-1359-ab2016.XLS
2016-04-12,0,Integra,10.0110115,FP-1359-ab2016.XLS
2016-04-12,0,Prima,10.0101882,FP-1359-ab2016.XLS
2016-04-12,0,Profuturo,10.0110602,FP-1359-ab2016.XLS
2016-04-13,0,Habitat,10.0058269,FP-1359-ab2016.XLS
2016-04-13,0,Integra,10.0122217,FP-1359-ab2016.XLS
2016-04-13,0,Prima,10.0112596,FP-1359-ab2016.XLS
2016-04-13,0,Profuturo,10.0123027,FP-1359-ab2016.XLS
2016-04-14,0,Habitat,10.0070106,FP-1359-ab2016.XLS
2016-04-14,0,Integra,10.0133962,FP-1359-ab2016.XLS
2016-04-14,0,Prima,10.0123482,FP-1359-ab2016.XLS
2016-04-14,0,Profuturo,10.0134902,FP-1359-ab2016.XLS
2016-04-15,0,Habitat,10.008268,FP-1359-ab2016.XLS
2016-04-15,0,Integra,10.0144769,FP-1359-ab2016.XLS
2016-04-15,0,Prima,10.013444,FP-1359-ab2016.XLS
2016-04-15,0,Profuturo,10.0146653,FP-1359-ab2016.XLS
2016-04-18,0,Habitat,10.011691,FP-1359-ab2016.XLS
2016-04-18,0,Integra,10.0177269,FP-1359-ab2016.XLS
2016-04-18,0,Prima,10.0169998,FP-1359-ab2016.XLS
2016-04-18,0,Profuturo,10.0183541,FP-1359-ab2016.XLS
2016-04-19,0,Habitat,10.0122638,FP-1359-ab2016.XLS
2016-04-19,0,Integra,10.018817,FP-1359-ab2016.XLS
2016-04-19,0,Prima,10.0193029,FP-1359-ab2016.XLS
2016-04-19,0,Profuturo,10.019517,FP-1359-ab2016.XLS
2016-04-20,0,Habitat,10.0134007,FP-1359-ab2016.XLS
2016-04-20,0,Integra,10.019894,FP-1359-ab2016.XLS
2016-04-20,0,Prima,10.0200174,FP-1359-ab2016.XLS
2016-04-20,0,Profuturo,10.0206975,FP-1359-ab2016.XLS
2016-04-21,0,Habitat,10.0145339,FP-1359-ab2016.XLS
2016-04-21,0,Integra,10.0209652,FP-1359-ab2016.XLS
2016-04-21,0,Prima,10.0211525,FP-1359-ab2016.XLS
2016-04-21,0,Profuturo,10.0218955,FP-1359-ab2016.XLS
2016-04-22,0,Habitat,10.0157147,FP-1359-ab2016.XLS
2016-04-22,0,Integra,10.0220609,FP-1359-ab2016.XLS
2016-04-22,0,Prima,10.0216177,FP-1359-ab2016.XLS
2016-04-22,0,Profuturo,10.023123,FP-1359-ab2016.XLS
2016-04-25,0,Habitat,10.0194094,FP-1359-ab2016.XLS
2016-04-25,0,Integra,10.0256433,FP-1359-ab2016.XLS
2016-04-25,0,Prima,10.0252508,FP-1359-ab2016.XLS
2016-04-25,0,Profuturo,10.0271604,FP-1359-ab2016.XLS
2016-04-26,0,Habitat,10.0204461,FP-1359-ab2016.XLS
2016-04-26,0,Integra,10.0268061,FP-1359-ab2016.XLS
2016-04-26,0,Prima,10.0260424,FP-1359-ab2016.XLS
2016-04-26,0,Profuturo,10.0284695,FP-1359-ab2016.XLS
2016-04-27,0,Habitat,10.0217152,FP-1359-ab2016.XLS
2016-04-27,0,Integra,10.0280094,FP-1359-ab2016.XLS
2016-04-27,0,Prima,10.0276204,FP-1359-ab2016.XLS
2016-04-27,0,Profuturo,10.0297947,FP-1359-ab2016.XLS
2016-04-28,0,Habitat,10.0230542,FP-1359-ab2016.XLS
2016-04-28,0,Integra,10.0293462,FP-1359-ab2016.XLS
2016-04-28,0,Prima,10.028822,FP-1359-ab2016.XLS
2016-04-28,0,Profuturo,10.0311868,FP-1359-ab2016.XLS
2016-04-29,0,Habitat,10.0241047,FP-1359-ab2016.XLS
2016-04-29,0,Integra,10.0306733,FP-1359-ab2016.XLS
2016-04-29,0,Prima,10.030652,FP-1359-ab2016.XLS
2016-04-29,0,Profuturo,10.0325002,FP-1359-ab2016.XLS
2016-04-01,1,Habitat,12.3441179,FP-1359-ab2016.XLS
2016-04-01,1,Integra,20.1116037,FP-1359-ab2016.XLS
2016-04-01,1,Prima,20.5537649,FP-1359-ab2016.XLS
2016-04-01,1,Profuturo,19.4999263,FP-1359-ab2016.XLS
2016-04-04,1,Habitat,12.3367247,FP-1359-ab2016.XLS
2016-04-04,1,Integra,20.1061312,FP-1359-ab2016.XLS
2016-04-04,1,Prima,20.5429307,FP-1359-ab2016.XLS
2016-04-04,1,Profuturo,19.5043935,FP-1359-ab2016.XLS
2016-04-05,1,Habitat,12.3372845,FP-1359-ab2016.XLS
2016-04-05,1,Integra,20.1172786,FP-1359-ab2016.XLS
2016-04-05,1,Prima,20.5503963,FP-1359-ab2016.XLS
2016-04-05,1,Profuturo,19.5179764,FP-1359-ab2016.XLS
2016-04-06,1,Habitat,12.3694095,FP-1359-ab2016.XLS
2016-04-06,1,Integra,20.1843665,FP-1359-ab2016.XLS
2016-04-06,1,Prima,20.613171,FP-1359-ab2016.XLS
2016-04-06,1,Profuturo,19.5928564,FP-1359-ab2016.XLS
2016-04-07,1,Habitat,12.3656542,FP-1359-ab2016.XLS
2016-04-07,1,Integra,20.1644475,FP-1359-ab2016.XLS
2016-04-07,1,Prima,20.5947622,FP-1359-ab2016.XLS
2016-04-07,1,Profuturo,19.5707732,FP-1359-ab2016.XLS
2016-04-08,1,Habitat,12.3545943,FP-1359-ab2016.XLS
2016-04-08,1,Integra,20.1247606,FP-1359-ab2016.XLS
2016-04-08,1,Prima,20.5403483,FP-1359-ab2016.XLS
2016-04-08,1,Profuturo,19.5153627,FP-1359-ab2016.XLS
2016-04-11,1,Habitat,12.3159621,FP-1359-ab2016.XLS
2016-04-11,1,Integra,20.0457693,FP-1359-ab2016.XLS
2016-04-11,1,Prima,20.4493593,FP-1359-ab2016.XLS
2016-04-11,1,Profuturo,19.3960753,FP-1359-ab2016.XLS
2016-04-12,1,Habitat,12.3318127,FP-1359-ab2016.XLS
2016-04-12,1,Integra,20.0900094,FP-1359-ab2016.XLS
2016-04-12,1,Prima,20.4768567,FP-1359-ab2016.XLS
2016-04-12,1,Profuturo,19.4280009,FP-1359-ab2016.XLS
2016-04-13,1,Habitat,12.3705695,FP-1359-ab2016.XLS
2016-04-13,1,Integra,20.1791052,FP-1359-ab2016.XLS
2016-04-13,1,Prima,20.5683375,FP-1359-ab2016.XLS
2016-04-13,1,Profuturo,19.489179,FP-1359-ab2016.XLS
2016-04-14,1,Habitat,12.4092258,FP-1359-ab2016.XLS
2016-04-14,1,Integra,20.2302491,FP-1359-ab2016.XLS
2016-04-14,1,Prima,20.6407651,FP-1359-ab2016.XLS
2016-04-14,1,Profuturo,19.5353683,FP-1359-ab2016.XLS
2016-04-15,1,Habitat,12.4106327,FP-1359-ab2016.XLS
2016-04-15,1,Integra,20.2314386,FP-1359-ab2016.XLS
2016-04-15,1,Prima,20.6553121,FP-1359-ab2016.XLS
2016-04-15,1,Profuturo,19.53197,FP-1359-ab2016.XLS
2016-04-18,1,Habitat,12.423638,FP-1359-ab2016.XLS
2016-04-18,1,Integra,20.26216,FP-1359-ab2016.XLS
2016-04-18,1,Prima,20.6799303,FP-1359-ab2016.XLS
2016-04-18,1,Profuturo,19.5624218,FP-1359-ab2016.XLS
2016-04-19,1,Habitat,12.483053,FP-1359-ab2016.XLS
2016-04-19,1,Integra,20.3092691,FP-1359-ab2016.XLS
2016-04-19,1,Prima,20.7202615,FP-1359-ab2016.XLS
2016-04-19,1,Profuturo,19.5978094,FP-1359-ab2016.XLS
2016-04-20,1,Habitat,12.4818575,FP-1359-ab2016.XLS
